0.5168785144199962 0.17505254605761705 0.9509779555430007 0.9898294780468504 0.08696806039973254 0.26525831156814117 0.005622046748429657 0.17360959114026753 0.2998883049965778 0.22581696652592634 0.018217810505487687 0.21068428190872346 0.003978783008434038 0.027811177790734984 0.18878599620873343 0.18595718586939292 0.9520339573945238 0.17694663394056878 0.45755946222411775 0.6504027534497908 0.7672633195085502 0.8944798227472434 0.42667625835844825 0.44855713059520863 0.06871431160619013 0.8883882698750076 0.7740074828340976 0.9908724743908871 0.12339833493440303 0.1563800885663843 
0.973021966302477 0.8191940515548213 0.8957727815191836 0.8354123226466939 0.2474652120759286 0.04266632873893459 0.03967522546729091 0.19695297974692655 0.32278927732376433 0.0028702631650008165 0.14519253696584397 0.8874699629179104 0.009057460463631851 0.4956255191327258 0.5201959186515756 0.7682517212858322 0.9830235126881472 0.8195482000876106 0.853150531708995 0.0014488112676234385 0.6528172883826704 0.931669501890967 0.5123098530759953 0.16112469358913423 0.0060479638517780265 0.24388058680990546 0.9461456382580807 0.8517395545955184 1.9971169617424844e-05 0.008751014280316438 
0.6331297873129882 0.3325174595189947 0.8155963821286507 0.7824667519536231 0.12301916629041762 0.22515132522149245 0.02952180088336348 0.22307923334723984 0.5614425124391329 0.011592621908327432 0.22184833148699135 0.05980020146589092 0.00770249121721063 0.074910497621529 0.13739316176763436 0.3001415262480453 0.7519551870337385 0.2848895215465208 0.03939058280442295 0.6701323482041552 0.9593232507664062 0.8938891164404555 0.543537733892251 0.5200787268283161 0.01837371428672191 0.589521395742631 0.6582141944046638 0.9366450133154799 0.09097053975630236 0.10355437878470822 
0.4340408875314067 0.8017627091810576 0.9003887264330039 0.9974971265692936 0.10860532826042804 0.18233373137479686 0.04210571273157626 0.0021025760917620234 0.6127001246074238 0.060159650037313495 0.0018670819529648212 0.0865961087819146 0.06168020985369156 0.0010810004066887403 0.13491301165492875 0.19778142958928738 0.9506282748389226 0.08229175053802473 0.40313360605367 0.49036177806436554 0.8428742427612897 0.998535895909285 0.37531541726227097 0.00591724519855657 0.049718411274744974 0.7816041583723522 0.8257284958557465 0.9961177284077795 0.21289407885724987 0.06976302513417677 
0.6531405434048013 0.8761165010385813 0.9893030381586883 0.6808081575462921 0.026484747537473957 0.1811609017323449 0.023243136183062008 0.2535069777608509 0.2672903316135739 0.0018710701561731047 0.0741061657262481 0.11967819304531135 0.010195836404607708 0.16827603321839468 0.4526541934512791 0.2947991027830578 0.7879296093416881 0.2802246154175658 0.1690454867624528 0.6957788307700854 0.955223138801412 0.8471204556927842 0.8143932954736003 0.6066249873297767 0.046731764911834894 0.5421006065398943 0.857448170369407 0.845108057737786 0.2825988000484188 0.06715337211820538 
0.5892211099794793 0.06276536946678551 0.785470697754526 0.9039138879909623 0.06299086890029174 0.19310294857775817 0.009526724076889481 0.14328504222433427 0.4197263809815399 0.02598191888649412 0.09399297571333688 0.7677597811858976 0.11830123106701643 0.08328462655332954 0.1488056185410493 0.19574092232772788 0.9626541067544834 0.6028247316932774 0.08764302428824113 0.6253245656100623 0.6917581480123127 0.9784760047005321 0.5003614564761489 0.5513551557575537 0.0002743627557603434 0.6221360353542561 0.6973849870277512 0.9645453000663785 0.1586204555407844 0.01856477229643337 
0.8360713985283361 0.1144710869136179 0.9999737254154484 0.9571485543201745 0.0607712136059987 0.0007885190759874929 0.08219493250579857 0.07122603543413995 0.14752391541620336 0.012930981152654397 0.4161193245847792 0.056534218542684755 0.2147418725484024 0.017400083812924794 0.15851017098886022 0.1961922236289585 0.9782358377667787 0.6864915504601371 0.012284065354195572 0.0002627777077390883 0.8248958260216716 0.31820504646704967 0.005500920559022661 0.2832630221419721 0.22559200299407084 0.011323128459587772 0.5677958448309239 0.041627863579153435 0.06653008264006752 0.14560722298125528 
0.3260846801080185 0.6408339066645723 0.7695219896456277 0.7499522031711229 0.5069846385023332 0.04589579053412762 0.03751765898594597 0.07496795076769835 0.5117205087711341 0.028028880877838502 0.27098509472597715 0.1566565181983337 0.023871101985161458 0.0009587410097917914 0.6127011426676753 0.3381472021229821 0.9128996363782836 0.005328955903867061 0.2380707615898872 0.5712912129706129 0.9623715946446015 0.8800636595043001 0.5839662494950092 0.010412985510431488 0.053164487846962066 0.22842117605760257 0.4142012704505317 0.30450750396575593 0.16162209935288868 0.24107844530151976 
0.8593879745218215 0.16800134665599475 0.9623105271444435 0.9539739555665058 0.1024802351866092 0.0017332933661349664 0.0018040956570325312 0.06570963149602424 0.2223787056778207 0.044641699551945135 0.24514278923723698 0.4204710917470596 0.006607373156790108 0.16434912738495855 0.12246685730202266 0.0688085453474816 0.9317854360342845 0.02299425393420193 0.09910957002726928 0.12378527838435886 0.38393252596291616 0.16637559502839283 0.000166498030753673 0.5352693459663835 0.5804043279026532 0.028138629548877053 0.02692069839508025 0.05720435070819371 0.02287502724040673 0.0007172595329249659 
0.5400983772946419 0.8410178322494561 0.8963516083368412 0.9907418992856895 0.11590161526373724 0.22021833888577763 0.06531417221375653 0.002152273471782276 0.6230693642255212 0.028370646257111887 0.0031962437233956746 0.10511409695093676 0.06168020985369156 0.05803982492022756 0.134875353159788 0.19921828113212164 0.8904708810934902 0.08229175053802473 0.2911518633498852 0.506759155853211 0.7900859027708477 0.9990963341414797 0.38005791242351783 0.010766597846875408 0.1279658210861943 0.7660612282132911 0.8257284958557465 0.9836016427580976 0.2616741527639471 0.021268379289493974 
