0.25142626158799447 0.9992544772006925 0.4252097225196002 0.9998008998411517 0.011922983960294481 0.8224762723077317 0.2913556606341667 0.5490080915724969 0.9894782616837913 0.29159407710958624 0.0007010392147110689 0.9970550991091484 
0.00018466137787723214 0.9983274637231648 0.4200387450961438 0.8529679813799381 0.033267490888612083 0.9741879952982607 0.3865735516927469 0.7306126779688945 0.9972873044688436 0.07451935517736545 0.1866608422138844 0.9999598650060049 
0.0007787839005870024 0.4338489743601634 0.5839050075036545 0.0759536921592071 0.8766357603105012 0.3413683006545315 0.08836174471799021 0.3458973175645625 0.9464762488180395 0.6463397361200103 0.038967404984448284 0.7524045960423249 
0.9883959913554707 0.02567141005871343 0.39397033300920703 0.8671528442259571 0.049631809890176085 0.11493970255927044 0.013039256567460855 0.3620871456372734 0.8988456194483805 0.12573274590745442 0.5693281663732 0.9170482162962746 
0.0070731809405864265 0.004049932683022395 0.22707106499725394 0.9667906255354315 0.882009486542224 0.621091207402655 0.04892624638174406 0.650163565548143 0.8935353424031011 0.5486818782247218 0.5127497418248133 0.4199521386576268 
0.9994749168474315 0.016584401820157166 0.0011210108927613982 0.008528950134817158 0.9244122139004708 0.5580978695612872 0.003789306935349585 0.378932941873919 0.9308035795277224 0.30955952374555745 0.1747018951349013 0.24541132957831605 
0.9174489008270743 0.0007154768316304794 0.596946613150439 0.6262263515416334 0.3194816350610788 0.566875702554767 0.26042453069601007 0.43961377821828457 0.9994433153393637 0.48603534139762017 0.43670857246992334 0.8640686730502648 
0.020702750048807044 0.9824810056155335 0.4252983125227137 0.5098304945420872 0.6916405117069693 0.6502465756102839 0.31214283772808915 0.4359509050109903 0.6208781077315985 0.27116069501198103 0.3878484202860499 0.32034244261263 
0.2553712853138403 0.0005730690020923929 0.38207139572130655 0.6099084961489669 0.879040586035801 0.5987429883670706 0.14574237552428648 0.44830354676476625 0.9693266043432018 0.11109198730684292 0.18112007987392292 0.17373698181438438 
0.021219497657389452 0.19638655099922053 0.04163464513088555 0.44594468930786846 0.8513783098364293 0.43861593971295326 0.06463756884914969 0.24914505905144813 0.6821181618415615 0.3564113039707436 0.045152128256971846 0.5473217698655211 
0.037211139088490525 0.9707395419460992 0.3499808852457767 0.6304443942383744 0.7057402819088155 0.6891384876666699 0.3423841648331468 0.22522811797290201 0.5888274030420502 0.28842429634295585 0.3830125671908105 0.6049782479933066 
0.9491426391475217 0.19816802223294144 0.43009737509381296 0.03182194303058852 0.9261095195488566 0.5224568941873953 0.16622617391484487 0.2278293271652802 0.9923699026835227 0.24528156614634988 0.12618150040877363 0.654076211043288 
0.19954982276932293 0.9999475913087419 0.17686335594677619 0.8920163615937261 0.005487900636272164 0.7827327437517306 0.15019980382586173 0.4319770796176215 0.9971843992709353 0.2524064241329441 0.027992530372671395 0.9991381746141355 
0.26592264579235403 0.00328754156788455 0.02303053358156898 0.7985559800388281 0.8436442005443261 0.5782345267164637 0.04233630375120492 0.19333568732906276 0.9435181726269598 0.5762401338978516 0.10788501080430993 0.005449116639277829 
0.03569469130841835 0.2429151602837788 0.28776571965659364 0.0458055432222773 0.8637254858766515 0.4864151275548666 0.02409147309158393 0.039675737342480144 0.7024869963323678 0.37485520728537336 0.020226279995827712 0.9777633732941536 
0.3596686470482062 0.36448734752802564 0.37369138560379767 0.2544603040582456 0.8307692704339718 0.5773178410904362 0.22962131370669112 0.2518824032431157 0.9828125213756791 0.122006070665305 0.0206330743940073 0.3376103627765368 
0.6448382103711787 0.517365570053528 0.4899780826898859 0.5851027373328259 0.7463785373461974 0.6144335729340482 0.5965726005115913 0.5454389263085974 0.4095555384120768 0.3934437279627484 0.46890157127404675 0.3675312157597399 
0.022101321162632203 0.258695225185241 0.8400025616695626 0.1000832638483344 0.8777696301792226 0.35888524345622536 0.062374377586325594 0.26848286068030525 0.9472297063563534 0.5965505871363825 0.06318248131929846 0.5922550719847286 
0.2101521524578271 0.9998510278989462 0.361034777492488 0.9998562017543859 0.00730089444915108 0.7799084828115259 0.21428705591236474 0.479955954538572 0.9900476652234157 0.3146291702031456 0.026673449094966578 0.9918780540179043 
